,Bundesland,Landkreis,date,infected,log(infected+1)
3560,Berlin,Berlin,20-03,866.0,6.7650389767805414
3561,Rheinland-Pfalz,Bernkastel-Wittlich,20-03,18.0,2.9444389791664403
3562,Baden-Württemberg,Biberach,20-03,45.0,3.828641396489095
3563,Nordrhein-Westfalen,Bielefeld Städte,20-03,11.0,2.4849066497880004
3564,Rheinland-Pfalz,Birkenfeld,20-03,5.0,1.791759469228055
3565,Rheinland-Pfalz,Bitburg-Prüm,20-03,33.0,3.5263605246161616
3566,Baden-Württemberg,Böblingen,20-03,67.0,4.219507705176107
3567,Nordrhein-Westfalen,Bochum Städte,20-03,34.0,3.5553480614894135
3568,Baden-Württemberg,Bodensee,20-03,71.0,4.276666119016055
3569,Nordrhein-Westfalen,Bonn Städte,20-03,73.0,4.30406509320417
3570,Nordrhein-Westfalen,Borken,20-03,131.0,4.882801922586371
3571,Nordrhein-Westfalen,Bottrop Städte,20-03,9.0,2.302585092994046
3572,Brandenburg,Brandenburg an der Havel Städte,20-03,3.0,1.3862943611198906
3573,Baden-Württemberg,Breisgau-Hochschwarzwald,20-03,133.0,4.897839799950911
3574,Bremen,Bremen Städte,20-03,127.0,4.852030263919617
3575,Baden-Württemberg,Calw,20-03,92.0,4.532599493153256
3576,Niedersachsen,Ammerland,20-03,13.0,2.6390573296152584
3577,Bayern,Cham,20-03,41.0,3.7376696182833684
3578,Nordrhein-Westfalen,Cleves,20-03,69.0,4.248495242049359
3579,Niedersachsen,Aurich,20-03,19.0,2.995732273553991
3580,Bayern,Coburg,20-03,22.0,3.1354942159291497
3581,Bayern,Coburg Städte,20-03,0.0,0.0
3582,Rheinland-Pfalz,Cochem-Zell,20-03,40.0,3.713572066704308
3583,Nordrhein-Westfalen,Coesfeld,20-03,70.0,4.2626798770413155
3584,Nordrhein-Westfalen,Cologne Städte,20-03,225.0,5.420534999272286
3585,Brandenburg,Cottbus Städte,20-03,20.0,3.044522437723423
3586,Niedersachsen,Braunschweig Städte,20-03,12.0,2.5649493574615367
3587,Bayern,Dachau,20-03,45.0,3.828641396489095
3588,Brandenburg,Dahme-Spreewald,20-03,16.0,2.833213344056216
3589,Hessen,Darmstadt Städte,20-03,23.0,3.1780538303479458
3590,Hessen,Darmstadt-Dieburg,20-03,62.0,4.143134726391533
3591,Bayern,Deggendorf,20-03,45.0,3.828641396489095
3592,Niedersachsen,Celle,20-03,26.0,3.295836866004329
3593,Bayern,Dillingen,20-03,6.0,1.9459101490553132
3594,Bayern,Dingolfing-Landau,20-03,30.0,3.4339872044851463
3595,Schleswig-Holstein,Dithmarschen,20-03,12.0,2.5649493574615367
3596,Bayern,Donau-Ries,20-03,10.0,2.3978952727983707
3597,Rheinland-Pfalz,Donnersbergkreis,20-03,17.0,2.8903717578961645
3598,Nordrhein-Westfalen,Dortmund Städte,20-03,64.0,4.174387269895637
3599,Nordrhein-Westfalen,Duisburg Städte,20-03,55.0,4.02535169073515
3600,Nordrhein-Westfalen,Düren,20-03,41.0,3.7376696182833684
3601,Nordrhein-Westfalen,Düsseldorf Städte,20-03,155.0,5.049856007249537
3602,Bayern,Ebersberg,20-03,41.0,3.7376696182833684
3603,Thüringen,Eichsfeld,20-03,7.0,2.0794415416798357
3604,Bayern,Eichstätt,20-03,15.0,2.772588722239781
3605,Brandenburg,Elbe-Elster,20-03,8.0,2.1972245773362196
3606,Niedersachsen,Cloppenburg,20-03,3.0,1.3862943611198906
3607,Baden-Württemberg,Emmendingen,20-03,109.0,4.700480365792417
3608,Niedersachsen,Diepholz,20-03,44.0,3.8066624897703196
3609,Nordrhein-Westfalen,Ennepe-Ruhr,20-03,11.0,2.4849066497880004
3610,Baden-Württemberg,Enz,20-03,24.0,3.2188758248682006
3611,Bayern,Erding,20-03,46.0,3.8501476017100584
3612,Thüringen,Erfurt Städte,20-03,27.0,3.332204510175204
3613,Bayern,Erlangen Städte,20-03,17.0,2.8903717578961645
3614,Bayern,Erlangen-Höchstadt,20-03,20.0,3.044522437723423
3615,Nordrhein-Westfalen,Essen Städte,20-03,58.0,4.07753744390572
3616,Baden-Württemberg,Esslingen,20-03,322.0,5.777652323222656
3617,Nordrhein-Westfalen,Euskirchen,20-03,13.0,2.6390573296152584
3618,Schleswig-Holstein,Flensburg Städte,20-03,12.0,2.5649493574615367
3619,Bayern,Forchheim,20-03,19.0,2.995732273553991
3620,Rheinland-Pfalz,Frankenthal Städte,20-03,10.0,2.3978952727983707
3621,Hessen,Frankfurt am Main Städte,20-03,148.0,5.003946305945459
3622,Brandenburg,Frankfurt am Oder Städte,20-03,3.0,1.3862943611198906
3623,Baden-Württemberg,Freiburg,20-03,150.0,5.017279836814924
3624,Bayern,Freising,20-03,85.0,4.454347296253507
3625,Baden-Württemberg,Freudenstadt,20-03,14.0,2.70805020110221
3626,Bayern,Freyung-Grafenau,20-03,13.0,2.6390573296152584
3627,Niedersachsen,Emden Städte,20-03,7.0,2.0794415416798357
3628,Hessen,Fulda,20-03,76.0,4.343805421853684
3629,Bayern,Fürstenfeldbruck,20-03,46.0,3.8501476017100584
3630,Bayern,Fürth,20-03,14.0,2.70805020110221
3631,Bayern,Fürth Städte,20-03,17.0,2.8903717578961645
3632,Bayern,Garmisch-Partenkirchen,20-03,20.0,3.044522437723423
3633,Nordrhein-Westfalen,Gelsenkirchen Städte,20-03,13.0,2.6390573296152584
3634,Thüringen,Gera Städte,20-03,4.0,1.6094379124341003
3635,Rheinland-Pfalz,Germersheim,20-03,25.0,3.258096538021482
3636,Hessen,Gießen,20-03,37.0,3.6375861597263857
3637,Niedersachsen,Emsland,20-03,30.0,3.4339872044851463
3638,Baden-Württemberg,Göppingen,20-03,110.0,4.709530201312334
3639,Niedersachsen,Friesland,20-03,3.0,1.3862943611198906
3640,Thüringen,Gotha,20-03,4.0,1.6094379124341003
3641,Niedersachsen,Gifhorn,20-03,27.0,3.332204510175204
3642,Niedersachsen,Goslar,20-03,18.0,2.9444389791664403
3643,Thüringen,Greiz,20-03,30.0,3.4339872044851463
